track_id,track_name,artist_name,album_name,release_date,year,genre,subgenre,popularity,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo_bpm,loudness_db,duration_ms,key,mode,time_signature,explicit,streams,playlist_count
TRK004070,Electropop Vibe 7757,Pop Artist 46,Pop Artist 46 Essentials,2017-08-20,2017,Pop,Electropop,98,0.725,0.609,0.845,0.064,0.184,0.2,0.026,83.77,-10.51,144663,4,1,4,0,378290,26
TRK004071,Baroque Vibe 8050,Classical Artist 87,Classical Artist 87 Essentials,2014-05-30,2014,Classical,Baroque,79,0.264,0.307,0.635,0.425,0.4,0.179,0.039,130.2,-6.7,172743,6,1,4,0,384463,71
TRK004072,House Vibe 4553,EDM Artist 13,EDM Artist 13 Essentials,2009-12-13,2009,EDM,House,85,0.815,0.732,0.379,0.587,0.131,0.094,0.363,136.77,-12.37,254115,2,1,5,0,309614,7
TRK004073,Indie Rock Vibe 1136,Rock Artist 53,Rock Artist 53 Essentials,2011-02-09,2011,Rock,Indie Rock,91,0.53,0.628,0.614,0.243,0.161,0.065,0.295,131.41,-6.52,242621,7,0,4,0,95002,94
TRK004074,Neo Soul Vibe 5449,R&B/Soul Artist 44,R&B/Soul Artist 44 Essentials,2004-04-28,2004,R&B/Soul,Neo Soul,94,0.58,0.631,0.503,0.269,0.08,0.086,0.078,86.94,-13.93,355755,4,1,4,0,84215,200
TRK004075,K-R&B Vibe 3992,K-Pop Artist 16,K-Pop Artist 16 Essentials,2018-01-08,2018,K-Pop,K-R&B,100,0.834,0.693,0.616,0.122,0.094,0.226,0.192,137.27,-13.29,371029,11,0,4,0,3765363,34
TRK004076,Trance Vibe 8156,EDM Artist 63,EDM Artist 63 Essentials,2002-12-26,2002,EDM,Trance,97,0.745,0.787,0.745,0.154,0.384,0.233,0.118,118.25,-1.45,241167,9,0,4,0,2242599,30
TRK004077,Trance Vibe 7299,EDM Artist 3,EDM Artist 3 Essentials,2002-10-17,2002,EDM,Trance,97,0.821,0.851,0.549,0.459,0.788,0.046,0.179,132.34,-8.78,427093,10,1,4,0,1867997,33
TRK004078,Nu Jazz Vibe 1738,Jazz Artist 16,Jazz Artist 16 Essentials,2000-09-11,2000,Jazz,Nu Jazz,75,0.389,0.505,0.888,0.88,0.359,0.179,0.07,99.2,-4.15,283139,7,0,4,0,4796036,8
TRK004079,K-Pop Vibe 598,K-Pop Artist 62,K-Pop Artist 62 Essentials,2012-08-26,2012,K-Pop,K-Pop,99,0.695,0.649,0.732,0.302,0.041,0.044,0.184,127.66,-13.7,203871,1,0,4,0,1095419,53
TRK004080,Teen Pop Vibe 8097,Pop Artist 53,Pop Artist 53 Essentials,2010-09-18,2010,Pop,Teen Pop,99,0.754,0.752,0.524,0.394,0.292,0.371,0.107,113.85,-11.38,191468,6,1,4,0,1831360,52
TRK004081,Teen Pop Vibe 470,Pop Artist 85,Pop Artist 85 Essentials,2023-10-08,2023,Pop,Teen Pop,100,0.845,0.521,0.53,0.069,0.161,0.21,0.244,133.51,-4.55,254006,3,0,4,1,913463,44
TRK004082,Romantic Vibe 2174,Classical Artist 28,Classical Artist 28 Essentials,2018-02-03,2018,Classical,Romantic,79,0.385,0.352,0.599,0.814,0.263,0.287,0.13,68.69,-10.87,147369,11,1,4,0,482606,36
TRK004083,Classic Rock Vibe 9003,Rock Artist 98,Rock Artist 98 Essentials,2014-01-13,2014,Rock,Classic Rock,86,0.577,0.671,0.276,0.201,0.134,0.316,0.415,118.95,-13.58,132518,7,1,4,0,2058669,19
TRK004084,Trap Vibe 8384,Hip-Hop/Rap Artist 69,Hip-Hop/Rap Artist 69 Essentials,2015-03-31,2015,Hip-Hop/Rap,Trap,100,0.779,0.584,0.482,0.119,0.133,0.077,0.496,83.04,-7.16,258704,7,1,4,0,825245,103
TRK004085,Classic Rock Vibe 1377,Rock Artist 89,Rock Artist 89 Essentials,2020-05-17,2020,Rock,Classic Rock,100,0.63,0.891,0.581,0.144,0.225,0.144,0.377,122.58,-11.87,268138,9,0,4,0,4063468,64
TRK004086,K-Pop Vibe 7397,K-Pop Artist 56,K-Pop Artist 56 Essentials,2010-10-25,2010,K-Pop,K-Pop,99,0.75,0.785,0.847,0.272,0.113,0.072,0.331,140.41,-7.28,323110,11,0,4,0,2263041,19
TRK004087,Contemporary Country Vibe 3678,Country Artist 66,Country Artist 66 Essentials,2013-12-04,2013,Country,Contemporary Country,84,0.609,0.598,0.514,0.232,0.367,0.178,0.239,105.88,-2.67,199095,5,0,3,0,509311,12
TRK004088,Contemporary R&B Vibe 8416,R&B/Soul Artist 96,R&B/Soul Artist 96 Essentials,2023-03-05,2023,R&B/Soul,Contemporary R&B,100,0.832,0.494,0.432,0.173,0.013,0.053,0.161,90.44,-6.54,154533,5,1,4,1,1172436,85
TRK004089,K-Pop Vibe 5437,K-Pop Artist 11,K-Pop Artist 11 Essentials,2010-08-11,2010,K-Pop,K-Pop,83,0.587,0.572,0.705,0.091,0.305,0.526,0.242,120.75,-7.32,133864,4,0,4,0,157872,18
TRK004090,K-Pop Vibe 4829,K-Pop Artist 11,K-Pop Artist 11 Essentials,2006-11-09,2006,K-Pop,K-Pop,95,0.759,0.64,0.625,0.028,0.418,0.064,0.166,128.3,-10.36,189698,6,1,3,0,2171932,29
TRK004091,K-HipHop Vibe 4989,K-Pop Artist 90,K-Pop Artist 90 Essentials,2024-04-04,2024,K-Pop,K-HipHop,100,0.648,0.788,0.485,0.257,0.249,0.137,0.199,132.1,-16.52,326196,11,0,4,0,2020239,45
TRK004092,Romantic Vibe 855,Classical Artist 66,Classical Artist 66 Essentials,2002-04-14,2002,Classical,Romantic,63,0.036,0.468,0.448,0.688,0.474,0.292,0.026,88.15,-7.34,129020,1,0,4,0,117688,30
TRK004093,Alt Country Vibe 2046,Country Artist 48,Country Artist 48 Essentials,2009-03-29,2009,Country,Alt Country,88,0.639,0.62,0.506,0.073,0.139,0.105,0.483,95.57,-5.7,184301,2,0,3,0,111845,50
TRK004094,Contemporary R&B Vibe 8458,R&B/Soul Artist 39,R&B/Soul Artist 39 Essentials,2015-04-21,2015,R&B/Soul,Contemporary R&B,92,0.732,0.67,0.555,0.014,0.325,0.247,0.423,90.17,0.59,216658,8,0,4,0,1219015,15
TRK004095,Romantic Vibe 6069,Classical Artist 53,Classical Artist 53 Essentials,2017-10-06,2017,Classical,Romantic,55,0.084,0.161,0.268,0.792,0.433,0.062,0.407,83.48,-7.98,237330,4,0,4,0,162646,10
TRK004096,K-HipHop Vibe 9491,K-Pop Artist 78,K-Pop Artist 78 Essentials,2021-05-13,2021,K-Pop,K-HipHop,100,0.931,0.736,0.927,0.167,0.189,0.027,0.012,117.94,-10.74,172875,9,1,4,0,5018687,142
TRK004097,Dubstep Vibe 5810,EDM Artist 7,EDM Artist 7 Essentials,2019-06-29,2019,EDM,Dubstep,100,0.764,0.642,0.565,0.252,0.35,0.166,0.124,158.01,-9.12,329296,10,1,4,1,4136313,42
TRK004098,Conscious Rap Vibe 1264,Hip-Hop/Rap Artist 15,Hip-Hop/Rap Artist 15 Essentials,2015-12-22,2015,Hip-Hop/Rap,Conscious Rap,97,0.658,0.817,0.539,0.235,0.071,0.091,0.497,108.22,-5.71,269135,5,0,3,0,505794,46
TRK004099,Trance Vibe 5072,EDM Artist 97,EDM Artist 97 Essentials,2000-02-12,2000,EDM,Trance,100,0.981,0.908,0.362,0.114,0.376,0.126,0.019,152.1,-6.7,295802,11,1,4,0,2462828,53
TRK004100,Alt Country Vibe 7738,Country Artist 64,Country Artist 64 Essentials,2023-05-09,2023,Country,Alt Country,89,0.485,0.56,0.514,0.162,0.133,0.065,0.241,101.26,-12.53,115358,5,0,4,0,96834,46
TRK004101,Salsa Pop Vibe 9336,Latin Artist 97,Latin Artist 97 Essentials,2002-08-03,2002,Latin,Salsa Pop,100,0.907,0.731,0.833,0.203,0.063,0.066,0.123,102.04,-8.48,109400,9,1,3,0,1059018,73
TRK004102,Soul Vibe 419,R&B/Soul Artist 86,R&B/Soul Artist 86 Essentials,2020-07-03,2020,R&B/Soul,Soul,100,0.625,0.662,0.298,0.192,0.044,0.176,0.21,89.89,-8.67,263974,0,1,3,0,13249866,67
TRK004103,Dance Pop Vibe 2309,Pop Artist 37,Pop Artist 37 Essentials,2021-01-15,2021,Pop,Dance Pop,90,0.581,0.489,0.609,0.257,0.411,0.37,0.281,84.33,-8.94,172491,4,0,4,0,4511643,22
TRK004104,Conscious Rap Vibe 7103,Hip-Hop/Rap Artist 28,Hip-Hop/Rap Artist 28 Essentials,2006-03-02,2006,Hip-Hop/Rap,Conscious Rap,94,0.922,0.653,0.335,0.203,0.006,0.165,0.309,105.03,-11.31,168743,4,1,4,0,1093975,26
TRK004105,Baroque Vibe 338,Classical Artist 65,Classical Artist 65 Essentials,2016-03-02,2016,Classical,Baroque,70,0.16,0.231,0.52,0.366,0.417,0.189,0.196,127.56,-9.48,194315,11,1,3,0,1450418,20
TRK004106,Conscious Rap Vibe 6468,Hip-Hop/Rap Artist 23,Hip-Hop/Rap Artist 23 Essentials,2018-05-03,2018,Hip-Hop/Rap,Conscious Rap,100,0.827,0.607,0.735,0.224,0.071,0.168,0.459,89.84,-4.16,238111,7,0,4,0,6231467,46
TRK004107,K-Pop Vibe 9866,K-Pop Artist 51,K-Pop Artist 51 Essentials,2018-04-09,2018,K-Pop,K-Pop,100,0.912,0.699,0.668,0.484,0.123,0.105,0.23,117.7,-11.84,491593,9,1,4,0,1017085,121
TRK004108,Nu Jazz Vibe 8086,Jazz Artist 57,Jazz Artist 57 Essentials,2006-09-16,2006,Jazz,Nu Jazz,77,0.474,0.449,0.332,0.567,0.7,0.14,0.208,108.13,-11.48,197330,7,0,3,0,276352,51
TRK004109,Romantic Vibe 1574,Classical Artist 82,Classical Artist 82 Essentials,2006-08-06,2006,Classical,Romantic,59,0.046,0.174,0.461,0.755,0.337,0.039,0.276,69.64,-4.43,152086,8,1,5,0,1315779,16
TRK004110,Contemporary R&B Vibe 8956,R&B/Soul Artist 73,R&B/Soul Artist 73 Essentials,2018-09-30,2018,R&B/Soul,Contemporary R&B,98,0.652,0.713,0.906,0.24,0.282,0.1,0.158,86.29,-7.16,152761,9,0,4,0,317787,33
TRK004111,Teen Pop Vibe 7022,Pop Artist 60,Pop Artist 60 Essentials,2024-04-26,2024,Pop,Teen Pop,100,0.74,0.563,0.543,0.207,0.025,0.042,0.104,105.42,-5.84,372249,1,0,5,0,2266904,152
TRK004112,Alt Country Vibe 7457,Country Artist 71,Country Artist 71 Essentials,2016-02-11,2016,Country,Alt Country,93,0.632,0.674,0.599,0.699,0.072,0.168,0.147,111.01,-1.36,216170,0,0,4,0,2680678,23
TRK004113,Baroque Vibe 2679,Classical Artist 85,Classical Artist 85 Essentials,2024-03-10,2024,Classical,Baroque,76,0.159,0.43,0.523,0.836,0.744,0.11,0.248,98.79,-9.81,195529,10,1,3,0,4074352,20
TRK004114,K-HipHop Vibe 961,K-Pop Artist 7,K-Pop Artist 7 Essentials,2004-01-22,2004,K-Pop,K-HipHop,89,0.758,0.63,0.5,0.308,0.145,0.099,0.266,131.01,-6.14,173646,11,0,4,0,760861,23
TRK004115,K-R&B Vibe 2225,K-Pop Artist 57,K-Pop Artist 57 Essentials,2008-04-03,2008,K-Pop,K-R&B,100,0.763,0.764,0.574,0.306,0.322,0.233,0.244,113.93,-7.06,175170,1,0,3,0,449118,282
TRK004116,Nu Jazz Vibe 2535,Jazz Artist 26,Jazz Artist 26 Essentials,2022-06-25,2022,Jazz,Nu Jazz,89,0.537,0.383,0.423,0.813,0.26,0.15,0.032,114.51,-9.54,184906,11,1,4,0,126705,138
TRK004117,Vocal Jazz Vibe 4955,Jazz Artist 5,Jazz Artist 5 Essentials,2014-07-03,2014,Jazz,Vocal Jazz,79,0.503,0.483,0.244,0.789,0.47,0.286,0.174,94.44,-5.04,260061,0,1,4,1,585413,31
TRK004118,Alternative Rock Vibe 3556,Rock Artist 50,Rock Artist 50 Essentials,2014-09-26,2014,Rock,Alternative Rock,99,0.707,0.835,0.591,0.4,0.311,0.358,0.232,119.2,-7.47,88977,1,0,4,0,1037546,42
TRK004119,Contemporary Classical Vibe 4902,Classical Artist 88,Classical Artist 88 Essentials,2021-02-04,2021,Classical,Contemporary Classical,75,0.237,0.102,0.613,0.33,0.516,0.32,0.235,113.31,-9.02,253392,2,0,4,0,1103328,51
TRK004120,Nu Jazz Vibe 741,Jazz Artist 5,Jazz Artist 5 Essentials,2020-01-09,2020,Jazz,Nu Jazz,86,0.564,0.53,0.629,0.482,0.56,0.228,0.173,105.37,-6.9,250869,3,0,4,0,1095294,15
TRK004121,Vocal Jazz Vibe 7442,Jazz Artist 92,Jazz Artist 92 Essentials,2011-02-15,2011,Jazz,Vocal Jazz,83,0.577,0.313,0.468,0.547,0.789,0.378,0.131,109.43,-9.24,330426,3,1,4,1,3262937,50
TRK004122,Nu Jazz Vibe 4039,Jazz Artist 66,Jazz Artist 66 Essentials,2009-12-15,2009,Jazz,Nu Jazz,84,0.566,0.533,0.67,0.805,0.315,0.215,0.181,127.23,-11.99,301346,2,0,4,1,340010,35
TRK004123,Neo Soul Vibe 201,R&B/Soul Artist 31,R&B/Soul Artist 31 Essentials,2016-09-12,2016,R&B/Soul,Neo Soul,100,0.786,0.539,0.656,0.075,0.013,0.083,0.276,88.0,-7.71,182812,6,1,4,0,8531413,48
TRK004124,Contemporary R&B Vibe 7991,R&B/Soul Artist 28,R&B/Soul Artist 28 Essentials,2016-10-28,2016,R&B/Soul,Contemporary R&B,100,0.683,0.906,0.934,0.101,0.127,0.06,0.371,89.27,-13.17,114864,2,0,4,0,609148,46
TRK004125,Vocal Jazz Vibe 4312,Jazz Artist 84,Jazz Artist 84 Essentials,2009-08-21,2009,Jazz,Vocal Jazz,86,0.607,0.393,0.563,0.642,0.331,0.213,0.089,108.65,-8.86,153227,4,1,4,0,2555421,45
TRK004126,Alternative Rock Vibe 177,Rock Artist 87,Rock Artist 87 Essentials,2020-03-06,2020,Rock,Alternative Rock,100,0.536,0.742,0.517,0.163,0.279,0.207,0.172,106.44,-13.42,187840,11,0,4,0,4360908,267
TRK004127,Trance Vibe 3246,EDM Artist 43,EDM Artist 43 Essentials,2007-07-29,2007,EDM,Trance,100,0.907,0.892,0.77,0.092,0.237,0.063,0.025,127.11,-7.67,169203,11,0,4,1,3343774,31
TRK004128,Indie Rock Vibe 5815,Rock Artist 32,Rock Artist 32 Essentials,2018-10-30,2018,Rock,Indie Rock,100,0.641,0.755,0.388,0.323,0.095,0.236,0.077,113.66,-13.43,194210,4,0,4,0,916604,188
TRK004129,Teen Pop Vibe 4314,Pop Artist 96,Pop Artist 96 Essentials,2014-10-11,2014,Pop,Teen Pop,98,0.622,0.835,0.433,0.192,0.262,0.174,0.09,123.59,-12.71,229181,3,0,4,1,571661,54
TRK004130,Reggaeton Vibe 845,Latin Artist 30,Latin Artist 30 Essentials,2014-10-31,2014,Latin,Reggaeton,100,0.74,0.722,0.391,0.314,0.106,0.116,0.246,101.61,-8.89,289113,7,0,4,0,1079227,112
TRK004131,K-R&B Vibe 3072,K-Pop Artist 60,K-Pop Artist 60 Essentials,2004-05-02,2004,K-Pop,K-R&B,100,0.812,0.683,0.843,0.224,0.013,0.119,0.197,127.96,-9.47,180302,7,1,4,0,726451,98
TRK004132,Trance Vibe 6553,EDM Artist 27,EDM Artist 27 Essentials,2009-03-23,2009,EDM,Trance,100,0.782,0.884,0.571,0.196,0.229,0.113,0.136,138.31,-10.21,198504,9,0,4,1,1317658,67
TRK004133,Alt Country Vibe 6450,Country Artist 55,Country Artist 55 Essentials,2023-06-28,2023,Country,Alt Country,89,0.727,0.335,0.668,0.232,0.034,0.155,0.344,92.61,-5.96,149952,2,0,4,0,182942,29
TRK004134,K-HipHop Vibe 5406,K-Pop Artist 46,K-Pop Artist 46 Essentials,2014-04-17,2014,K-Pop,K-HipHop,98,0.677,0.884,0.69,0.3,0.092,0.309,0.243,105.76,-12.88,187298,9,1,3,1,777551,22
TRK004135,Teen Pop Vibe 4919,Pop Artist 80,Pop Artist 80 Essentials,2016-12-18,2016,Pop,Teen Pop,91,0.813,0.533,0.565,0.216,0.205,0.232,0.386,129.07,-10.22,492742,0,0,4,0,595526,19
TRK004136,Alternative Rock Vibe 3378,Rock Artist 79,Rock Artist 79 Essentials,2004-11-06,2004,Rock,Alternative Rock,93,0.571,0.966,0.602,0.152,0.322,0.181,0.031,109.42,-9.18,175612,0,0,4,0,1145044,16
TRK004137,Electropop Vibe 5050,Pop Artist 4,Pop Artist 4 Essentials,2019-12-03,2019,Pop,Electropop,100,0.79,0.843,0.525,0.182,0.035,0.225,0.17,119.62,-9.0,240778,11,0,4,0,4209601,72
TRK004138,Soul Vibe 4313,R&B/Soul Artist 36,R&B/Soul Artist 36 Essentials,2007-12-21,2007,R&B/Soul,Soul,100,0.806,0.605,0.735,0.131,0.298,0.169,0.302,,-7.7,161126,5,0,4,0,3236331,83
TRK004139,K-R&B Vibe 3938,K-Pop Artist 96,K-Pop Artist 96 Essentials,2006-11-25,2006,K-Pop,K-R&B,100,0.665,0.843,,0.006,0.225,0.035,0.076,121.69,-4.82,229111,9,1,4,0,5091386,36
TRK004140,Boom Bap Vibe 1144,Hip-Hop/Rap Artist 70,Hip-Hop/Rap Artist 70 Essentials,2019-04-27,2019,Hip-Hop/Rap,Boom Bap,91,0.694,0.702,0.475,0.339,0.288,0.119,0.397,86.95,-5.62,237333,8,0,4,1,65615,32
TRK004141,Contemporary Classical Vibe 8753,Classical Artist 62,Classical Artist 62 Essentials,2021-12-18,2021,Classical,Contemporary Classical,64,0.192,0.04,0.674,0.806,0.537,0.495,0.145,90.68,-5.25,135603,11,0,4,0,2910553,11
TRK004142,Bachata Vibe 149,Latin Artist 58,Latin Artist 58 Essentials,2018-05-08,2018,Latin,Bachata,100,0.73,0.774,0.668,0.262,0.023,0.058,0.31,111.53,-7.9,255497,1,1,4,0,1241939,91
TRK004143,Neo Soul Vibe 1078,R&B/Soul Artist 80,R&B/Soul Artist 80 Essentials,2022-04-26,2022,R&B/Soul,Neo Soul,83,0.613,0.456,0.417,0.041,0.138,0.15,0.157,92.59,-14.03,175373,11,1,4,0,76068,13
TRK004144,Electropop Vibe 5636,Pop Artist 93,Pop Artist 93 Essentials,2011-07-18,2011,Pop,Electropop,100,0.759,0.727,0.664,0.136,0.1,0.215,0.155,131.2,-3.96,412359,10,1,4,0,4450198,40
TRK004145,Alt Country Vibe 5630,Country Artist 61,Country Artist 61 Essentials,2003-04-25,2003,Country,Alt Country,92,0.603,0.671,0.76,0.248,0.133,0.173,0.291,94.92,-4.64,254528,6,1,4,0,2062911,36
TRK004146,Nu Jazz Vibe 257,Jazz Artist 26,Jazz Artist 26 Essentials,2022-02-05,2022,Jazz,Nu Jazz,71,0.215,0.392,0.132,0.47,0.447,0.216,0.429,121.96,-7.08,156783,4,0,4,0,764792,24
TRK004147,Smooth Jazz Vibe 1259,Jazz Artist 94,Jazz Artist 94 Essentials,2003-05-27,2003,Jazz,Smooth Jazz,71,0.535,0.228,0.461,0.806,0.5,0.19,0.045,133.21,-6.66,159113,0,0,4,0,456334,22
TRK004148,Soul Vibe 2317,R&B/Soul Artist 42,R&B/Soul Artist 42 Essentials,2023-08-28,2023,R&B/Soul,Soul,90,0.63,0.499,0.487,0.331,0.212,0.055,0.073,95.19,-6.78,221816,6,1,5,0,1128829,15
TRK004149,Neo Soul Vibe 4876,R&B/Soul Artist 10,R&B/Soul Artist 10 Essentials,2007-04-28,2007,R&B/Soul,Neo Soul,86,0.754,0.472,0.479,0.62,0.311,0.164,0.164,107.31,-8.76,344106,1,0,4,0,2674406,20
TRK004150,Dance Pop Vibe 8330,Pop Artist 29,Pop Artist 29 Essentials,2019-06-10,2019,Pop,Dance Pop,100,0.826,0.923,0.731,0.131,0.191,0.286,0.051,110.29,-2.49,352021,5,1,4,0,1621472,91
TRK004151,Trance Vibe 7151,EDM Artist 17,EDM Artist 17 Essentials,2013-02-26,2013,EDM,Trance,100,0.807,0.918,0.606,0.073,0.494,0.21,0.246,131.98,-8.34,256181,4,1,4,0,940103,49
TRK004152,Alternative Rock Vibe 9737,Rock Artist 7,Rock Artist 7 Essentials,2008-06-20,2008,Rock,Alternative Rock,92,0.764,0.646,0.605,0.092,0.129,0.176,0.397,109.08,-7.6,234095,4,1,4,0,104082,43
TRK004153,Reggaeton Vibe 1671,Latin Artist 10,Latin Artist 10 Essentials,2021-06-25,2021,Latin,Reggaeton,100,0.869,0.91,0.402,0.244,0.333,0.042,0.107,94.28,-3.84,119338,4,0,4,0,558228,37
TRK004154,Contemporary Country Vibe 5456,Country Artist 16,Country Artist 16 Essentials,2008-08-09,2008,Country,Contemporary Country,80,0.482,0.426,0.475,0.269,0.125,0.074,0.291,76.47,-7.57,309282,7,0,4,0,273044,37
TRK004155,Baroque Vibe 3716,Classical Artist 50,Classical Artist 50 Essentials,2024-08-22,2024,Classical,Baroque,75,0.141,0.348,0.312,0.385,0.118,0.121,0.326,132.32,-6.99,125911,11,0,4,0,2475060,24
TRK004156,Neo Soul Vibe 7286,R&B/Soul Artist 60,R&B/Soul Artist 60 Essentials,2017-03-01,2017,R&B/Soul,Neo Soul,100,0.537,0.58,0.647,0.308,0.326,0.052,0.112,85.37,-7.62,265672,5,0,4,0,1535743,330
TRK004157,Vocal Jazz Vibe 6260,Jazz Artist 93,Jazz Artist 93 Essentials,2021-01-04,2021,Jazz,Vocal Jazz,81,0.408,0.473,0.643,0.713,0.262,0.069,0.084,104.62,-12.38,210412,5,0,4,0,629911,12
TRK004158,K-R&B Vibe 5297,K-Pop Artist 55,K-Pop Artist 55 Essentials,2021-02-21,2021,K-Pop,K-R&B,100,0.741,0.83,0.363,0.241,0.177,0.147,0.056,125.66,-9.08,282829,6,0,4,0,571767,65
TRK004159,Trance Vibe 1267,EDM Artist 45,EDM Artist 45 Essentials,2020-11-07,2020,EDM,Trance,100,0.762,,0.539,0.067,0.147,0.29,0.456,123.76,-13.55,188947,1,1,4,1,3692763,27
TRK004160,Teen Pop Vibe 5088,Pop Artist 54,Pop Artist 54 Essentials,2009-08-10,2009,Pop,Teen Pop,97,0.766,0.552,0.748,0.118,0.113,0.031,0.25,103.53,-6.41,130428,1,0,3,0,5943959,26
TRK004161,Vocal Jazz Vibe 5627,Jazz Artist 10,Jazz Artist 10 Essentials,2008-01-06,2008,Jazz,Vocal Jazz,66,0.2,0.239,0.637,0.812,0.389,0.054,0.075,,-7.06,185048,10,0,4,0,148406,27
TRK004162,Alternative Rock Vibe 2287,Rock Artist 79,Rock Artist 79 Essentials,2011-04-24,2011,Rock,Alternative Rock,95,0.671,0.824,0.511,0.234,0.093,0.136,0.131,99.46,-8.13,310621,2,0,4,0,3767498,12
TRK004163,K-HipHop Vibe 1131,K-Pop Artist 81,K-Pop Artist 81 Essentials,2023-07-26,2023,K-Pop,K-HipHop,100,0.717,0.848,0.527,0.155,0.213,0.057,0.048,,-4.51,179019,5,1,4,0,1481645,155
TRK004164,Conscious Rap Vibe 5790,Hip-Hop/Rap Artist 82,Hip-Hop/Rap Artist 82 Essentials,2009-04-22,2009,Hip-Hop/Rap,Conscious Rap,97,0.824,0.574,0.451,0.065,0.385,0.213,0.529,88.31,-5.38,169871,11,0,3,0,2885551,78
TRK004165,Teen Pop Vibe 1670,Pop Artist 63,Pop Artist 63 Essentials,2017-12-03,2017,Pop,Teen Pop,100,0.862,0.681,0.853,0.273,0.17,0.045,0.255,111.5,-11.98,292665,3,1,4,0,447975,34
TRK004166,Salsa Pop Vibe 5254,Latin Artist 75,Latin Artist 75 Essentials,2015-12-18,2015,Latin,Salsa Pop,100,0.792,0.637,0.695,0.166,0.146,0.295,0.065,109.79,-12.72,224392,11,1,4,0,1995095,244
TRK004167,House Vibe 3626,EDM Artist 29,EDM Artist 29 Essentials,2013-09-08,2013,EDM,House,98,0.873,0.558,0.719,0.053,0.552,0.073,0.271,141.12,-6.18,328976,9,0,4,1,1118981,33
TRK004168,Alt Country Vibe 1310,Country Artist 63,Country Artist 63 Essentials,2023-12-12,2023,Country,Alt Country,97,0.486,0.569,0.552,0.401,0.043,0.107,0.081,101.01,-9.68,287945,5,0,3,0,1815620,86
TRK004169,Salsa Pop Vibe 3417,Latin Artist 58,Latin Artist 58 Essentials,2020-03-24,2020,Latin,Salsa Pop,100,0.928,0.6,0.52,0.31,0.353,0.091,0.073,103.73,-7.04,123613,6,0,4,0,228153,42
TRK004170,Nu Jazz Vibe 9328,Jazz Artist 56,Jazz Artist 56 Essentials,2023-09-19,2023,Jazz,Nu Jazz,78,0.3,0.34,0.471,0.718,0.575,0.343,0.127,145.36,-11.35,120728,11,0,4,1,2720082,26
TRK004171,Teen Pop Vibe 586,Pop Artist 8,Pop Artist 8 Essentials,2000-04-21,2000,Pop,Teen Pop,82,0.57,0.63,0.558,0.15,0.113,0.183,0.177,112.47,-1.99,270474,4,1,4,0,302324,17
TRK004172,Smooth Jazz Vibe 3406,Jazz Artist 39,Jazz Artist 39 Essentials,2003-05-17,2003,Jazz,Smooth Jazz,64,0.426,0.368,0.504,0.908,0.282,0.135,0.308,,-10.48,295339,3,1,3,0,147807,9
TRK004173,Alt Country Vibe 3743,Country Artist 59,Country Artist 59 Essentials,2023-04-12,2023,Country,Alt Country,93,0.524,0.53,0.746,0.186,0.079,0.257,0.301,112.54,-13.13,167150,2,1,4,0,214146,57
TRK004174,Teen Pop Vibe 9344,Pop Artist 85,Pop Artist 85 Essentials,2009-06-01,2009,Pop,Teen Pop,86,0.659,0.668,0.579,0.473,0.154,0.125,0.317,128.27,-6.05,188927,2,0,4,0,1154465,10
TRK004175,Indie Rock Vibe 1439,Rock Artist 11,Rock Artist 11 Essentials,2016-05-04,2016,Rock,Indie Rock,86,0.503,0.644,0.41,0.207,0.356,0.042,0.313,121.84,-10.65,240434,10,0,4,0,375608,23
TRK004176,House Vibe 4104,EDM Artist 98,EDM Artist 98 Essentials,2015-05-05,2015,EDM,House,100,0.902,0.628,0.707,0.309,0.509,0.109,0.148,143.86,-7.32,217921,2,0,4,0,2732723,28
TRK004177,Bachata Vibe 8113,Latin Artist 79,Latin Artist 79 Essentials,2024-05-17,2024,Latin,Bachata,100,0.926,0.714,,0.263,0.239,0.214,0.018,101.5,-6.78,167672,11,0,4,1,193035,24
TRK004178,Trap Vibe 2414,Hip-Hop/Rap Artist 79,Hip-Hop/Rap Artist 79 Essentials,2000-07-07,2000,Hip-Hop/Rap,Trap,87,0.696,0.669,0.755,0.076,0.208,0.319,0.373,104.95,-7.12,226769,2,1,4,0,663325,19
TRK004179,Salsa Pop Vibe 3951,Latin Artist 48,Latin Artist 48 Essentials,2010-01-09,2010,Latin,Salsa Pop,99,0.784,0.696,0.713,0.09,0.163,0.299,0.25,111.44,-7.02,123475,4,0,4,0,856649,43
TRK004180,Trap Vibe 8837,Hip-Hop/Rap Artist 2,Hip-Hop/Rap Artist 2 Essentials,2021-10-26,2021,Hip-Hop/Rap,Trap,98,0.734,0.578,0.543,0.237,0.173,0.112,0.487,99.82,-7.31,236122,4,0,4,1,446705,80
TRK004181,Teen Pop Vibe 4240,Pop Artist 32,Pop Artist 32 Essentials,2008-09-22,2008,Pop,Teen Pop,99,0.639,0.834,0.668,0.039,0.512,0.241,0.106,115.22,-7.86,194968,5,1,4,0,255088,73
TRK004182,Alt Country Vibe 2720,Country Artist 18,Country Artist 18 Essentials,2007-05-10,2007,Country,Alt Country,89,0.541,0.542,0.734,0.352,0.101,0.294,0.231,98.73,-3.75,230285,10,1,4,0,8429192,26
